,champions,wins
916,'Thresh**Warwick',197
917,'Nocturne**Yone',197
918,'Ekko**Graves',197
919,'Diana**Garen',197
920,'Sett**Warwick',196
921,'Nasus**Tristana',196
922,'Brand**LeeSin',196
923,'Ashe**Khazix',196
924,'Graves**Katarina',196
925,'Mordekaiser**Tristana',196
926,'Garen**Zed',195
927,'Jhin**Renekton',195
928,'Jhin**Velkoz',195
929,'Kaisa**Leblanc',195
930,'Alistar**Vayne',195
931,'Diana**Samira',195
932,'Fiora**Vayne',195
933,'Kayle**MissFortune',195
934,'Amumu**Jinx',195
935,'Darius**Kayn',194
936,'Brand**Zed',194
937,'Ahri**Caitlyn',194
938,'Lux**Vex',194
939,'Lillia**MissFortune',194
940,'Galio**MissFortune',194
941,'MissFortune**Trundle',194
942,'Seraphine**Vayne',194
943,'Darius**Xerath',194
944,'TahmKench**Yasuo',194
945,'XinZhao**Yone',194
946,'Leblanc**Viego',193
947,'Mordekaiser**Thresh',193
948,'Lucian**Warwick',193
949,'Warwick**Xerath',193
950,'Galio**Jhin',193
951,'Lulu**Tristana',193
952,'Evelynn**Ezreal',193
953,'Vayne**Zac',193
954,'Morgana**Nocturne',193
955,'Vayne**Veigar',193
956,'Caitlyn**Fiora',192
957,'Akali**Shaco',192
958,'Morgana**Samira',192
959,'Jax**Yuumi',192
960,'Jayce**Vayne',192
961,'Brand**Irelia',192
962,'Yone**Zyra',192
963,'Caitlyn**Seraphine',192
964,'Amumu**Kaisa',192
965,'Lux**Pantheon',192
966,'Khazix**Lucian',192
967,'Aphelios**Lulu',192
968,'Kindred**Lux',192
969,'Katarina**Morgana',192
970,'JarvanIV**Yasuo',192
971,'Camille**Yasuo',192
972,'Akali**Samira',192
973,'Sylas**Xerath',191
974,'Irelia**Nami',191
975,'Aphelios**Lux',191
976,'Viego**Viktor',191
977,'Caitlyn**Poppy',191
978,'MissFortune**Urgot',190
979,'Darius**Yone',190
980,'Katarina**Viego',190
981,'Samira**Teemo',190
982,'Hecarim**Lucian',190
983,'Ashe**Talon',190
984,'Nautilus**Zed',190
985,'Amumu**Lucian',189
986,'Tryndamere**Yasuo',189
987,'Caitlyn**Urgot',189
988,'Khazix**Yuumi',189
989,'Jhin**Qiyana',189
990,'Akali**Tristana',189
991,'Lillia**Yasuo',189
992,'Senna**Shaco',189
993,'Fizz**Vayne',189
994,'Rakan**Yasuo',189
995,'Ekko**Nautilus',188
996,'Katarina**MasterYi',188
997,'Viego**Zed',188
998,'Darius**Lulu',188
999,'Xerath**XinZhao',188
1000,'Leona**Viktor',188
1001,'Shen**Yasuo',188
1002,'Ezreal**Kayle',188
1003,'Lux**Veigar',188
1004,'Nautilus**Teemo',188
1005,'Ezreal**Ornn',188
1006,'Ashe**Volibear',188
1007,'Leona**Warwick',187
1008,'Pantheon**Vayne',187
1009,'Ahri**Kaisa',187
1010,'Kayle**Lux',187
1011,'Brand**Warwick',187
1012,'Brand**Tristana',187
1013,'Ezreal**FiddleSticks',187
1014,'Volibear**Yone',187
1015,'Leblanc**Yuumi',187
1016,'Shen**Vayne',187
1017,'Kayn**Leblanc',187
1018,'Malphite**Thresh',187
1019,'Blitzcrank**Viktor',187
1020,'Nami**Zed',187
1021,'Hecarim**Vayne',187
1022,'Jinx**Veigar',187
1023,'Jhin**Sion',187
1024,'Ahri**Jinx',186
1025,'Garen**Pyke',186
1026,'Mordekaiser**Viego',186
1027,'Fizz**Jhin',186
1028,'Ashe**Tryndamere',186
1029,'Teemo**Warwick',186
1030,'Caitlyn**Shen',186
1031,'Nocturne**Sett',186
1032,'Caitlyn**Vladimir',186
1033,'Darius**Zed',186
1034,'Caitlyn**Karma',186
1035,'Warwick**Zed',185
1036,'Akali**Lulu',185
1037,'Pyke**Tristana',185
1038,'Fiora**Thresh',185
1039,'Akali**Yone',185
1040,'Ezreal**Kassadin',185
1041,'Katarina**Senna',185
1042,'Poppy**Vayne',184
1043,'Khazix**Sett',184
1044,'Lux**Sion',184
1045,'Sylas**Yone',184
1046,'Brand**Kaisa',184
1047,'Fizz**MissFortune',184
1048,'Ezreal**Maokai',184
1049,'Senna**Warwick',184
1050,'Darius**Samira',184
1051,'LeeSin**Ziggs',184
1052,'Garen**Samira',184
1053,'Lucian**Nautilus',184
1054,'Khazix**Morgana',184
1055,'Brand**Graves',184
1056,'Anivia**Jhin',184
1057,'Leona**Talon',184
1058,'Jax**Leona',183
1059,'Aatrox**Kaisa',183
1060,'Soraka**Yone',183
1061,'Ahri**LeeSin',183
1062,'Lucian**Nasus',183
1063,'Ezreal**Qiyana',183
1064,'Draven**Thresh',183
1065,'Blitzcrank**Katarina',183
1066,'Ezreal**Sona',183
1067,'Trundle**Yasuo',183
1068,'Jhin**Nidalee',183
1069,'Illaoi**Lux',183
1070,'Ekko**Teemo',183
1071,'Chogath**Yasuo',183
1072,'Irelia**Khazix',182
1073,'Leblanc**Leona',182
1074,'Nocturne**Xerath',182
1075,'Shaco**Teemo',182
1076,'Caitlyn**Swain',182
1077,'Tristana**Volibear',182
1078,'Amumu**Ashe',182
1079,'Kaisa**Renekton',182
1080,'Leona**Malphite',182
1081,'Brand**Viego',182
1082,'JarvanIV**Lucian',181
1083,'Morgana**Vi',181
1084,'Jinx**Nunu',181
1085,'Jhin**Ryze',181
1086,'Aatrox**Jhin',181
1087,'Kaisa**Shen',181
1088,'Garen**Shaco',181
1089,'Fiora**Yasuo',181
1090,'Galio**Kaisa',180
1091,'Blitzcrank**Leblanc',180
1092,'Sett**Viktor',180
1093,'DrMundo**Morgana',180
1094,'Vayne**Vladimir',180
1095,'Volibear**Zed',180
1096,'Ezreal**Gwen',180
1097,'Jhin**Kayle',179
1098,'Chogath**MissFortune',179
1099,'Ezreal**Swain',179
1100,'Lucian**Pantheon',179
1101,'FiddleSticks**Yasuo',179
1102,'MasterYi**Nasus',179
1103,'Darius**Graves',179
1104,'Garen**Lulu',179
1105,'Elise**Ezreal',179
1106,'Jinx**Shen',179
1107,'Talon**Xerath',179
1108,'Annie**Jhin',178
1109,'Caitlyn**Chogath',178
1110,'Leblanc**Samira',178
1111,'Camille**Ekko',178
1112,'Jhin**Kindred',178
1113,'Pyke**Zed',178
1114,'Darius**Yuumi',178
1115,'Blitzcrank**Garen',178
1116,'Hecarim**Jinx',178
1117,'Yone**Zac',178
1118,'Bard**Ezreal',178
1119,'Garen**Nautilus',178
1120,'Caitlyn**Velkoz',178
1121,'Darius**Sylas',178
1122,'Brand**Sett',178
1123,'Katarina**Lulu',178
1124,'Pantheon**Sett',178
1125,'Nocturne**Tristana',178
1126,'Ashe**XinZhao',178
1127,'Lux**Thresh',178
1128,'Ashe**Yuumi',177
1129,'Leblanc**MasterYi',177
1130,'LeeSin**Xayah',177
1131,'Nidalee**Yasuo',177
1132,'Camille**Yuumi',177
1133,'Draven**Yasuo',177
1134,'Akali**Xerath',177
1135,'Kassadin**Vayne',177
1136,'Vi**Xerath',177
1137,'Ekko**Nami',177
1138,'Ezreal**MonkeyKing',177
1139,'Aatrox**MissFortune',177
1140,'Lux**Qiyana',177
1141,'MissFortune**Shen',177
1142,'Nunu**Yone',176
1143,'Jinx**Tryndamere',176
1144,'Sylas**Warwick',176
1145,'Jax**Senna',176
1146,'Blitzcrank**Warwick',176
1147,'Lucian**Vayne',176
1148,'Aphelios**Yasuo',176
1149,'Fiora**Lucian',176
1150,'Tryndamere**Vayne',175
1151,'Caitlyn**Kayle',175
1152,'Ashe**Soraka',175
1153,'Seraphine**Yone',175
1154,'Lucian**Nocturne',175
1155,'Lucian**Volibear',175
1156,'Mordekaiser**Pyke',175
1157,'Fiora**Jinx',175
1158,'Shaco**Xerath',175
1159,'Yone**Ziggs',175
1160,'Galio**Vayne',175
1161,'Ezreal**Fizz',175
1162,'Jhin**Maokai',175
1163,'Evelynn**Jhin',175
1164,'Teemo**Vi',175
1165,'Sett**Vi',175
1166,'Talon**Yuumi',175
1167,'Gwen**Jhin',175
1168,'Kayn**Viktor',175
1169,'Ashe**Seraphine',174
1170,'Caitlyn**Zac',174
1171,'Akshan**Ezreal',174
1172,'FiddleSticks**Jhin',174
1173,'Ashe**Zyra',174
1174,'Alistar**LeeSin',174
1175,'Nami**Viego',174
1176,'Kaisa**Nunu',174
1177,'Aphelios**Graves',174
1178,'Ekko**Xerath',174
1179,'Ahri**Kayn',174
1180,'Aatrox**Yasuo',174
1181,'MissFortune**Riven',174
1182,'Gangplank**Jhin',173
1183,'MissFortune**TahmKench',173
1184,'Ornn**Yasuo',173
1185,'Samira**Talon',173
1186,'Graves**Mordekaiser',173
1187,'Sylas**Zed',173
1188,'Jax**Xerath',173
1189,'Sett**XinZhao',173
1190,'Leblanc**Morgana',173
1191,'Swain**Yone',173
1192,'Khazix**Tristana',173
1193,'Ezreal**Velkoz',173
1194,'Caitlyn**TahmKench',172
1195,'Anivia**Ezreal',172
1196,'Irelia**Ziggs',172
1197,'Shaco**Thresh',172
1198,'Thresh**Volibear',172
1199,'Karma**LeeSin',172
1200,'LeeSin**Vex',172
1201,'Akali**XinZhao',172
1202,'Ahri**Ashe',172
1203,'Kayn**Nasus',172
1204,'Camille**Xerath',172
1205,'Caitlyn**Kassadin',172
1206,'Camille**Morgana',171
1207,'Caitlyn**JarvanIV',171
1208,'Darius**Diana',171
1209,'MissFortune**TwistedFate',171
1210,'Amumu**Sett',171
1211,'Morgana**Tryndamere',171
1212,'Kaisa**Viktor',171
1213,'Xayah**Yasuo',171
1214,'Malphite**Zed',171
1215,'Evelynn**Lux',171
1216,'Blitzcrank**Darius',171
1217,'Ekko**Jax',171
1218,'Braum**Lucian',171
1219,'Jinx**Pantheon',171
1220,'Blitzcrank**XinZhao',170
1221,'Ashe**Nasus',170
1222,'Malphite**Tristana',170
1223,'LeeSin**Pantheon',170
1224,'Graves**Jayce',170
1225,'Jax**Zed',170
1226,'Garen**Warwick',170
1227,'Leona**XinZhao',170
1228,'Diana**Senna',170
1229,'Blitzcrank**Talon',170
1230,'Jhin**Sona',170
1231,'Camille**Leona',170
1232,'Darius**Tristana',170
1233,'Brand**Lucian',170
1234,'Diana**Irelia',170
1235,'Malphite**Xerath',170
1236,'Katarina**Samira',170
1237,'Jinx**TahmKench',170
1238,'Sett**Ziggs',169
1239,'Lux**Ziggs',169
1240,'Lulu**MissFortune',169
1241,'Graves**Ziggs',169
1242,'MissFortune**Poppy',169
1243,'Nasus**Zed',169
1244,'Irelia**Nidalee',169
1245,'Teemo**Yuumi',169
1246,'Samira**Warwick',169
1247,'MissFortune**Sion',169
1248,'Jhin**Malzahar',169
1249,'Mordekaiser**Xerath',168
1250,'Morgana**Shaco',168
1251,'Aatrox**LeeSin',168
1252,'Brand**Lux',168
1253,'Irelia**Sett',168
1254,'Jax**MasterYi',168
1255,'Ezreal**Kennen',168
1256,'Blitzcrank**Khazix',168
1257,'Ashe**Vi',168
1258,'MissFortune**Soraka',167
1259,'Sion**Yasuo',167
1260,'Jax**Tristana',167
1261,'Nidalee**Vayne',167
1262,'Pantheon**Tristana',167
1263,'Jax**Kayn',167
1264,'Fizz**Jinx',167
1265,'Karma**Yasuo',167
1266,'Blitzcrank**Malphite',167
1267,'Nocturne**Sylas',166
1268,'Morgana**XinZhao',166
1269,'Khazix**Xerath',166
1270,'MissFortune**Vayne',166
1271,'Amumu**Tristana',166
1272,'Lulu**Viktor',166
1273,'Kayn**Tryndamere',166
1274,'Akali**Pyke',166
1275,'Garen**Veigar',166
1276,'Irelia**Talon',165
1277,'Chogath**Ezreal',165
1278,'Camille**Viego',165
1279,'Blitzcrank**Shaco',165
1280,'Ahri**Viego',165
1281,'Kayn**Veigar',165
1282,'Jinx**Sion',165
1283,'Hecarim**Thresh',165
1284,'Amumu**Zed',165
1285,'Camille**Kayn',164
1286,'Camille**Graves',164
1287,'Karma**Yone',164
1288,'Akali**Nocturne',164
1289,'LeeSin**Vladimir',164
1290,'Twitch**Zed',164
1291,'Jayce**Kaisa',164
1292,'Amumu**Teemo',164
1293,'Jayce**Xerath',164
1294,'Jinx**TwistedFate',164
1295,'Jinx**Karma',164
1296,'Akali**Irelia',164
1297,'Leona**Volibear',164
1298,'Talon**Yasuo',164
1299,'LeeSin**Ryze',164
1300,'MissFortune**Sona',164
1301,'Hecarim**Yone',164
1302,'Irelia**Warwick',163
1303,'Caitlyn**Malzahar',163
1304,'Ashe**Trundle',163
1305,'Blitzcrank**Diana',163
1306,'Hecarim**Yuumi',163
1307,'Akshan**Jhin',163
1308,'Maokai**MissFortune',163
1309,'Diana**Lulu',163
1310,'Akali**Warwick',163
1311,'Chogath**Jinx',163
1312,'Sivir**Yasuo',163
1313,'Tristana**Xerath',163
1314,'Blitzcrank**Lux',162
1315,'Kayn**Vex',162
1316,'Lucian**XinZhao',162
1317,'Blitzcrank**Mordekaiser',162
1318,'Malzahar**MissFortune',162
1319,'Graves**TwistedFate',162
1320,'Jayce**Thresh',162
1321,'Ahri**Sett',161
1322,'Jhin**Shyvana',161
1323,'Ezreal**Gnar',161
1324,'Lillia**Lux',161
1325,'DrMundo**Kaisa',161
1326,'Camille**Zed',161
1327,'Pyke**Warwick',161
1328,'Darius**Shaco',161
1329,'Nocturne**Senna',161
1330,'Senna**Tristana',161
1331,'Khazix**Teemo',161
1332,'Caitlyn**Lillia',161
1333,'Khazix**Lulu',161
1334,'Jhin**Vayne',161
1335,'Lillia**Vayne',161
1336,'Kaisa**Tryndamere',161
1337,'Lux**Pyke',161
1338,'MasterYi**Seraphine',160
1339,'Pantheon**Samira',160
1340,'Seraphine**Viego',160
1341,'Diana**Malphite',160
1342,'Diana**Pyke',160
1343,'Evelynn**MissFortune',160
1344,'Alistar**Yone',160
1345,'Sett**Vex',160
1346,'LeeSin**Soraka',160
1347,'Veigar**Viego',160
1348,'Jinx**Rengar',160
1349,'Samira**Xerath',159
1350,'Ashe**Shen',159
1351,'Kayn**Swain',159
1352,'Leona**Shaco',159
1353,'Thresh**Vi',159
1354,'Lux**Yorick',159
1355,'Sett**Veigar',159
1356,'Garen**Seraphine',159
1357,'Jax**Lulu',159
1358,'MissFortune**Velkoz',159
1359,'Shaco**Yuumi',159
1360,'Ezreal**Sion',159
1361,'Leona**Nocturne',159
1362,'Nasus**Xerath',159
1363,'Bard**Jhin',159
1364,'Malphite**Yuumi',158
1365,'Blitzcrank**Nocturne',158
1366,'MissFortune**Zac',158
1367,'Draven**Yone',158
1368,'LeeSin**Swain',158
1369,'Gwen**Yasuo',158
1370,'Leona**Nasus',158
1371,'Senna**Volibear',158
1372,'Irelia**Vi',158
1373,'Nasus**Thresh',158
1374,'Poppy**Yasuo',158
1375,'Jinx**Seraphine',158
1376,'Thresh**Tryndamere',158
1377,'Kaisa**Swain',158
1378,'Caitlyn**Riven',157
1379,'MasterYi**Shen',157
1380,'Kayn**Nami',157
1381,'Ezreal**Urgot',157
1382,'Nasus**Yone',157
1383,'Jax**Pyke',157
1384,'Riven**Vayne',157
1385,'Leblanc**Lulu',157
1386,'TahmKench**Vayne',157
1387,'LeeSin**Nasus',157
1388,'Khazix**Sylas',157
1389,'Akali**Nautilus',157
1390,'Kayn**Seraphine',157
1391,'Ashe**Jayce',157
1392,'Riven**Yasuo',157
1393,'Pantheon**Yasuo',157
1394,'Jayce**Lucian',157
1395,'Twitch**Viego',157
1396,'Ashe**DrMundo',157
1397,'Blitzcrank**Volibear',157
1398,'Caitlyn**Evelynn',157
1399,'Aphelios**Sylas',157
1400,'Jinx**Renekton',156
1401,'Khazix**Leona',156
1402,'Darius**Senna',156
1403,'Lucian**Vi',156
1404,'Darius**Pyke',156
1405,'Garen**Katarina',156
1406,'Lulu**Malphite',156
1407,'Jinx**Kassadin',156
1408,'Aphelios**LeeSin',156
1409,'MasterYi**Vex',156
1410,'Warwick**Yuumi',155
1411,'Ekko**Nasus',155
1412,'Morgana**Veigar',155
1413,'Teemo**Twitch',155
1414,'Blitzcrank**Jayce',155
1415,'Sett**Twitch',155
1416,'Khazix**Nautilus',155
1417,'Tryndamere**Yuumi',155
1418,'Malphite**Senna',155
1419,'MissFortune**Renekton',155
1420,'Kaisa**MonkeyKing',155
1421,'Irelia**Nocturne',155
1422,'Jax**Samira',155
1423,'Nocturne**Thresh',155
1424,'Irelia**Zed',155
1425,'TwistedFate**Vayne',155
1426,'Fiora**Lulu',155
1427,'Jayce**MissFortune',155
1428,'Nidalee**Thresh',155
1429,'Nasus**Senna',154
1430,'Jayce**Sylas',154
1431,'Mordekaiser**Samira',154
1432,'Chogath**Vayne',154
1433,'DrMundo**Tristana',154
1434,'Tristana**XinZhao',154
1435,'Jinx**Zac',154
1436,'Camille**Lulu',154
1437,'Garen**Nami',154
1438,'Akali**Jax',154
1439,'Senna**XinZhao',154
1440,'Samira**Shaco',154
1441,'Jhin**Rengar',154
1442,'Kayn**Zyra',154
1443,'Irelia**Nunu',153
1444,'Evelynn**Yone',153
1445,'Akali**Khazix',153
1446,'Fiora**Yuumi',153
1447,'Nami**Teemo',153
1448,'Kaisa**Vi',153
1449,'Vex**Viego',153
1450,'MasterYi**Pantheon',153
1451,'Evelynn**Vayne',153
1452,'Gangplank**Lux',153
1453,'Garen**Zyra',153
1454,'Kayn**Twitch',153
1455,'Jinx**Riven',153
1456,'Vi**Viktor',153
1457,'Katarina**Shaco',152
1458,'Nocturne**Samira',152
1459,'Diana**Yuumi',152
1460,'Fizz**LeeSin',152
1461,'Garen**XinZhao',152
1462,'FiddleSticks**Yone',152
1463,'Garen**Sylas',152
1464,'Aatrox**Caitlyn',152
1465,'Swain**Vayne',152
1466,'Nunu**Sett',152
1467,'MasterYi**Twitch',151
1468,'Ahri**MasterYi',151
1469,'Caitlyn**Ryze',151
1470,'DrMundo**Yone',151
1471,'Jhin**Kennen',151
1472,'Lucian**Nunu',151
1473,'Caitlyn**Qiyana',151
1474,'Kassadin**LeeSin',151
1475,'Garen**Twitch',151
1476,'Sivir**Yone',151
1477,'Jhin**MonkeyKing',151
1478,'Nocturne**Yuumi',151
1479,'Jax**Viego',151
1480,'Ekko**Fiora',151
1481,'Caitlyn**Fizz',151
1482,'Samira**XinZhao',151
1483,'Chogath**Senna',151
1484,'Morgana**Trundle',151
1485,'Jinx**Lillia',151
1486,'Aphelios**Sett',151
1487,'Irelia**Leblanc',151
1488,'Kaisa**Nidalee',150
1489,'Veigar**Yasuo',150
1490,'Diana**Nautilus',150
1491,'Thresh**TwistedFate',150
1492,'Ekko**Tryndamere',150
1493,'Ezreal**Malzahar',150
1494,'Katarina**Warwick',150
1495,'Viego**Xayah',150
1496,'Ornn**Vayne',150
1497,'Lillia**Zed',150
1498,'Caitlyn**Galio',150
1499,'Morgana**Twitch',150
1500,'Ashe**Fiora',150
1501,'Akali**Garen',150
1502,'Leona**Lux',150
1503,'MonkeyKing**Vayne',149
1504,'Hecarim**Tristana',149
1505,'Nasus**Yuumi',149
1506,'JarvanIV**Yone',149
1507,'Graves**Xayah',149
1508,'Jax**Sylas',149
1509,'Jayce**Morgana',149
1510,'Blitzcrank**Camille',149
1511,'LeeSin**Renekton',149
1512,'Velkoz**Yasuo',149
1513,'Irelia**Teemo',149
1514,'Fiora**Morgana',149
1515,'Graves**Karma',149
1516,'Leona**Vi',149
1517,'Akshan**Caitlyn',149
1518,'Lucian**Soraka',149
1519,'Brand**Darius',149
1520,'Senna**Vi',149
1521,'Nami**Sylas',149
1522,'Nasus**Viego',149
1523,'Chogath**MasterYi',149
1524,'Ekko**LeeSin',149
1525,'Katarina**Nautilus',149
1526,'Brand**Nasus',149
1527,'Jinx**Qiyana',149
1528,'Lulu**Talon',149
1529,'MissFortune**Vladimir',149
1530,'Lux**Ornn',148
1531,'Lillia**Thresh',148
1532,'Ahri**Lucian',148
1533,'Jhin**Syndra',148
1534,'Khazix**Pyke',148
1535,'Anivia**Vayne',148
1536,'Ashe**Pantheon',148
1537,'Nami**Sett',148
1538,'Alistar**Tristana',148
1539,'Amumu**Katarina',148
1540,'Kaisa**Seraphine',148
1541,'Lucian**Nidalee',148
1542,'Kayle**Yasuo',148
1543,'Fiora**Xerath',148
1544,'Akali**Darius',148
1545,'Renekton**Vayne',148
1546,'JarvanIV**Kaisa',148
1547,'DrMundo**Zed',148
1548,'Ashe**Viktor',148
1549,'Lux**Shyvana',148
1550,'Kennen**LeeSin',147
1551,'Fizz**Lux',147
1552,'Teemo**XinZhao',147
1553,'Morgana**Urgot',147
1554,'Kaisa**Soraka',147
1555,'LeeSin**Seraphine',147
1556,'Amumu**Garen',147
1557,'Morgana**TahmKench',147
1558,'Katarina**Tristana',147
1559,'Gwen**Lux',147
1560,'Ezreal**Syndra',147
1561,'Ezreal**Gangplank',147
1562,'Mordekaiser**Yuumi',147
1563,'LeeSin**Veigar',147
1564,'FiddleSticks**Vayne',147
1565,'Alistar**Graves',147
1566,'Shen**Viego',147
1567,'Lulu**Warwick',147
1568,'Ekko**Viego',146
1569,'Kayn**Ziggs',146
1570,'Graves**Jax',146
1571,'Ashe**Camille',146
1572,'Ashe**JarvanIV',146
1573,'Lillia**Lucian',146
1574,'Lux**Rammus',146
1575,'MasterYi**Swain',146
1576,'MasterYi**Viktor',146
1577,'Morgana**Nunu',146
1578,'Jinx**Zyra',146
1579,'Jinx**Vladimir',146
1580,'Kaisa**Poppy',146
1581,'Fizz**Kaisa',146
1582,'Aphelios**Yone',146
1583,'Renekton**Thresh',146
1584,'Camille**Leblanc',146
1585,'Evelynn**Lucian',146
1586,'Kayle**Vayne',146
1587,'Talon**Teemo',146
1588,'Ezreal**Zilean',146
1589,'Urgot**Yasuo',146
1590,'Irelia**Twitch',146
1591,'Caitlyn**Renekton',146
1592,'Blitzcrank**Jax',146
1593,'Tristana**Veigar',145
1594,'Khazix**Samira',145
1595,'Nunu**Thresh',145
1596,'Aatrox**Lucian',145
1597,'DrMundo**Thresh',145
1598,'Blitzcrank**Vi',145
1599,'Lulu**Nocturne',145
1600,'Kayn**Soraka',145
1601,'Caitlyn**FiddleSticks',145
1602,'Xayah**Yone',145
1603,'Kaisa**Trundle',145
1604,'Jayce**Leona',145
1605,'Jayce**Yone',145
1606,'Kindred**Yasuo',145
1607,'Fiora**Graves',145
1608,'Zed**Ziggs',145
1609,'Annie**Caitlyn',145
1610,'Karma**Lucian',145
1611,'Kassadin**MissFortune',145
1612,'Ekko**Talon',145
1613,'Janna**Yasuo',145
1614,'Lulu**Mordekaiser',145
1615,'Jhin**Ornn',145
1616,'Caitlyn**Sion',144
1617,'Zed**Zyra',144
1618,'Ezreal**Lucian',144
1619,'Kayle**Kayn',144
1620,'Shen**Yone',144
1621,'Kaisa**Kindred',144
1622,'Graves**Nasus',144
1623,'Janna**Jhin',144
1624,'Ekko**Sylas',144
1625,'Galio**Jinx',144
1626,'Lulu**Teemo',144
1627,'Camille**Samira',144
1628,'Lucian**Vex',144
1629,'Garen**Vi',144
1630,'Irelia**Swain',144
1631,'Qiyana**Vayne',144
1632,'Morgana**Viktor',144
1633,'LeeSin**Sivir',144
1634,'Ashe**Veigar',144
1635,'Ezreal**Rakan',144
1636,'Senna**TahmKench',144
1637,'Ashe**Nautilus',144
1638,'Trundle**Yone',144
1639,'Tristana**Vi',144
1640,'Caitlyn**TwistedFate',143
1641,'Sylas**Volibear',143
1642,'LeeSin**Shen',143
1643,'Ashe**Vex',143
1644,'Irelia**Trundle',143
1645,'Kindred**Vayne',143
1646,'Lulu**Shaco',143
1647,'Kindred**MissFortune',143
1648,'Garen**Khazix',143
1649,'Yasuo**Zed',143
1650,'Ashe**Nami',143
1651,'Malphite**Shaco',143
1652,'Nasus**Pyke',143
1653,'Kaisa**Riven',143
1654,'Pantheon**Yone',143
1655,'Leblanc**Senna',143
1656,'Khazix**Zed',143
1657,'Mordekaiser**Nautilus',143
1658,'Anivia**MissFortune',143
1659,'Pantheon**Viego',143
1660,'Ashe**Hecarim',143
1661,'Garen**Leblanc',143
1662,'Jayce**Samira',143
1663,'Brand**Teemo',143
1664,'DrMundo**MasterYi',143
1665,'Pyke**Volibear',143
1666,'Ashe**Nunu',143
1667,'Caitlyn**Sona',143
1668,'Lulu**XinZhao',143
1669,'Senna**Tryndamere',143
1670,'Viego**Ziggs',142
1671,'Galio**LeeSin',142
1672,'Diana**Nasus',142
1673,'MissFortune**MonkeyKing',142
1674,'FiddleSticks**Lux',142
1675,'Kaisa**TwistedFate',142
1676,'Jayce**Viego',142
1677,'Sylas**Talon',142
1678,'Jayce**Yasuo',142
1679,'Nidalee**Zed',142
1680,'Graves**Soraka',142
1681,'Trundle**Xerath',141
1682,'Ekko**Jayce',141
1683,'Irelia**Lillia',141
1684,'Darius**Khazix',141
1685,'Ezreal**Rengar',141
1686,'Tristana**Tryndamere',141
1687,'Kayn**TahmKench',141
1688,'Kaisa**Vex',141
1689,'Ryze**Vayne',141
1690,'Jinx**Kayle',141
1691,'Akali**Vi',141
1692,'MonkeyKing**Yasuo',141
1693,'Aatrox**Ekko',141
1694,'Morgana**Shen',141
1695,'Camille**MasterYi',141
1696,'Akali**Volibear',141
1697,'LeeSin**Tryndamere',141
1698,'Aatrox**Thresh',141
1699,'Kaisa**Maokai',141
1700,'Gnar**Jhin',141
1701,'Graves**Talon',141
1702,'Soraka**Zed',141
1703,'Lucian**Tryndamere',141
1704,'Khazix**Nami',141
1705,'FiddleSticks**Zed',140
1706,'Blitzcrank**Draven',140
1707,'DrMundo**Lucian',140
1708,'Kaisa**Kassadin',140
1709,'Lux**Vladimir',140
1710,'Lucian**Swain',140
1711,'MasterYi**TahmKench',140
1712,'Viego**Vladimir',140
1713,'Evelynn**Irelia',140
1714,'Caitlyn**Gangplank',140
1715,'Kayn**Shen',140
1716,'Lux**Rengar',140
1717,'Swain**Tristana',140
1718,'Nami**Warwick',140
1719,'Aatrox**Morgana',140
1720,'Irelia**Xayah',140
1721,'Aatrox**Ashe',140
1722,'Nidalee**Sett',140
1723,'Anivia**Caitlyn',140
1724,'Karma**Sett',139
1725,'Pyke**Viktor',139
1726,'Hecarim**Sylas',139
1727,'Sona**Yasuo',139
1728,'Viktor**Yuumi',139
1729,'Jinx**Urgot',139
1730,'Evelynn**Zed',139
1731,'MasterYi**Nami',139
1732,'Anivia**LeeSin',139
1733,'Nocturne**Teemo',139
1734,'Kayn**Pantheon',139
1735,'Ashe**TahmKench',139
1736,'Camille**Yone',139
1737,'Seraphine**Tristana',139
1738,'Gnar**Lux',139
1739,'Jhin**Neeko',139
1740,'Fiora**Sylas',139
1741,'MasterYi**Soraka',139
1742,'Katarina**Pyke',139
1743,'Brand**Jax',139
1744,'Alistar**Sylas',139
1745,'Kennen**Yasuo',139
1746,'Ahri**Graves',138
1747,'Alistar**Jinx',138
1748,'Alistar**Ekko',138
1749,'Khazix**Mordekaiser',138
1750,'Lucian**TwistedFate',138
1751,'Teemo**Vex',138
1752,'Sona**Vayne',138
1753,'Bard**Caitlyn',138
1754,'Karma**Viego',138
1755,'Sylas**Teemo',138
1756,'Draven**LeeSin',138
1757,'Camille**Pyke',138
1758,'Amumu**Sylas',138
1759,'Aatrox**Jinx',138
1760,'JarvanIV**Thresh',138
1761,'Kaisa**Vladimir',138
1762,'Lulu**Lux',138
1763,'LeeSin**Zyra',138
1764,'Fiora**Viego',138
1765,'Aatrox**Vayne',138
1766,'Kennen**MissFortune',138
1767,'Jhin**Udyr',138
1768,'Karma**Kayn',138
1769,'Malphite**Nautilus',138
1770,'Graves**Twitch',138
1771,'Vayne**Velkoz',138
1772,'Senna**Ziggs',137
1773,'Darius**Nautilus',137
1774,'Caitlyn**Ornn',137
1775,'Jhin**Zoe',137
1776,'MasterYi**Tryndamere',137
1777,'JarvanIV**Jinx',137
1778,'Katarina**Volibear',137
1779,'Fiora**Yone',137
1780,'Katarina**Khazix',137
1781,'XinZhao**Yuumi',137
