,champions,wins
931,'Lulu**Zoe',137
932,'Nami**Vladimir',137
933,'Zed**Ziggs',137
934,'LeeSin**Samira',137
935,'Senna**Viego',136
936,'Jhin**Seraphine',136
937,'Draven**Yasuo',136
938,'Hecarim**MissFortune',136
939,'Jax**TwistedFate',136
940,'Gwen**Zed',136
941,'Caitlyn**Syndra',136
942,'Sona**Vayne',136
943,'Janna**LeeSin',136
944,'Janna**Vayne',136
945,'Graves**Teemo',136
946,'Vayne**Zilean',135
947,'Lux**Thresh',135
948,'Aphelios**Rakan',135
949,'Karthus**Lucian',135
950,'Kindred**Yone',135
951,'Kindred**Viktor',135
952,'LeeSin**Shen',135
953,'Lulu**Shen',135
954,'Sona**Yasuo',135
955,'Xayah**Yuumi',135
956,'Aphelios**Leona',135
957,'Fiora**Viktor',135
958,'Jhin**Nocturne',135
959,'Cassiopeia**Jhin',135
960,'Poppy**Thresh',135
961,'Aatrox**Caitlyn',134
962,'Irelia**TwistedFate',134
963,'Corki**Jinx',134
964,'Blitzcrank**Irelia',134
965,'Jax**Yasuo',134
966,'Ashe**Lulu',134
967,'Gwen**Lulu',134
968,'Xerath**Zed',134
969,'Lucian**Pyke',134
970,'JarvanIV**Thresh',134
971,'Lucian**Soraka',134
972,'Jinx**Riven',134
973,'Jinx**Karthus',134
974,'Blitzcrank**MissFortune',134
975,'Lucian**Riven',134
976,'Hecarim**Jax',133
977,'Aphelios**Nidalee',133
978,'Jayce**Xayah',133
979,'Irelia**Xerath',133
980,'Jax**Yuumi',133
981,'Gwen**Talon',133
982,'MissFortune**Nami',133
983,'MissFortune**TwistedFate',133
984,'Jayce**Qiyana',133
985,'Janna**Yone',133
986,'Pyke**Sylas',133
987,'Leona**TwistedFate',133
988,'Graves**Tristana',133
989,'Ezreal**Malphite',133
990,'Draven**Sylas',132
991,'Jax**MissFortune',132
992,'Aatrox**LeeSin',132
993,'Akshan**Vayne',132
994,'Jayce**Syndra',132
995,'Akshan**Ezreal',132
996,'Viego**Zilean',132
997,'Bard**Irelia',132
998,'Karma**Xayah',132
999,'Akshan**Rakan',132
1000,'Karthus**Thresh',132
1001,'Lux**Nidalee',132
1002,'Caitlyn**JarvanIV',132
1003,'Ezreal**Gwen',132
1004,'Jinx**Shaco',132
1005,'Vayne**Zac',132
1006,'Irelia**Vex',131
1007,'Akshan**Viego',131
1008,'Lux**Riven',131
1009,'Lucian**Shen',131
1010,'Senna**Viktor',131
1011,'MissFortune**Nidalee',131
1012,'Karma**TwistedFate',131
1013,'Karthus**Qiyana',131
1014,'Nidalee**Qiyana',131
1015,'Ezreal**Renekton',131
1016,'Caitlyn**Zac',131
1017,'Lucian**Tryndamere',131
1018,'Akali**XinZhao',131
1019,'Ashe**Graves',130
1020,'Talon**Zoe',130
1021,'Lillia**Lucian',130
1022,'Akshan**Graves',130
1023,'Gragas**LeeSin',130
1024,'Kindred**Lucian',130
1025,'Caitlyn**Galio',130
1026,'Camille**Senna',130
1027,'Camille**Janna',130
1028,'Graves**Tryndamere',130
1029,'Aatrox**Nami',130
1030,'Nidalee**Sett',130
1031,'Draven**Jayce',130
1032,'Lucian**Zoe',130
1033,'Lucian**Zac',130
1034,'Akshan**Lucian',130
1035,'Ezreal**Riven',129
1036,'Jinx**Ryze',129
1037,'Karma**Khazix',129
1038,'Caitlyn**Zoe',129
1039,'Lulu**MissFortune',129
1040,'Aphelios**Karma',129
1041,'MissFortune**Nautilus',129
1042,'Akali**Aphelios',129
1043,'Kaisa**Pyke',129
1044,'Ekko**LeeSin',129
1045,'Nami**Riven',129
1046,'Twitch**Viego',129
1047,'Evelynn**Jinx',128
1048,'Irelia**Twitch',128
1049,'Caitlyn**Gragas',128
1050,'Lulu**Renekton',128
1051,'Nunu**Yone',128
1052,'Gwen**Thresh',128
1053,'Nami**Zoe',128
1054,'Aphelios**Zoe',128
1055,'Katarina**Talon',128
1056,'Vex**Yuumi',128
1057,'Sylas**XinZhao',128
1058,'Kassadin**Lucian',128
1059,'Qiyana**Sylas',128
1060,'Leblanc**Pyke',128
1061,'Blitzcrank**TwistedFate',128
1062,'Kaisa**Lulu',128
1063,'Jinx**RekSai',128
1064,'Camille**JarvanIV',128
1065,'Irelia**Yasuo',127
1066,'Graves**Poppy',127
1067,'Nami**Poppy',127
1068,'Aphelios**Soraka',127
1069,'Lucian**Nunu',127
1070,'Ezreal**Galio',127
1071,'Fiora**Leblanc',127
1072,'Blitzcrank**Vex',127
1073,'Jhin**Orianna',127
1074,'Irelia**Yone',127
1075,'JarvanIV**Lux',127
1076,'Caitlyn**Shen',126
1077,'Karthus**Lulu',126
1078,'Jayce**Nautilus',126
1079,'Rakan**Twitch',126
1080,'Akshan**Thresh',126
1081,'Jinx**Morgana',126
1082,'Khazix**MissFortune',126
1083,'Twitch**Yone',126
1084,'Kaisa**Sylas',126
1085,'Caitlyn**Yuumi',126
1086,'Karma**XinZhao',126
1087,'Aphelios**Yasuo',126
1088,'Bard**Viktor',126
1089,'Lucian**Vladimir',126
1090,'Garen**Jhin',126
1091,'Kaisa**Talon',126
1092,'Irelia**Leblanc',126
1093,'Jinx**Sion',126
1094,'MissFortune**Viktor',125
1095,'JarvanIV**Nami',125
1096,'Kayn**Yone',125
1097,'Xayah**Yasuo',125
1098,'Irelia**Zed',125
1099,'Jax**Xayah',125
1100,'Ezreal**Lillia',125
1101,'Jhin**Lissandra',125
1102,'Fiora**Sylas',125
1103,'LeeSin**Senna',125
1104,'Thresh**Tryndamere',125
1105,'Akali**Irelia',125
1106,'Qiyana**Ziggs',125
1107,'Darius**LeeSin',125
1108,'LeeSin**Malphite',125
1109,'Yone**Zac',125
1110,'Xerath**Yasuo',125
1111,'Graves**Gwen',125
1112,'Lulu**Malphite',125
1113,'Darius**Lulu',125
1114,'Aphelios**Hecarim',124
1115,'Jayce**Soraka',124
1116,'Fizz**Jhin',124
1117,'LeeSin**Zed',124
1118,'Jinx**Kayle',124
1119,'Soraka**Yasuo',124
1120,'Karma**Vex',124
1121,'Ashe**Yone',124
1122,'Aphelios**Sett',124
1123,'Darius**Lux',124
1124,'Gwen**Nami',124
1125,'Caitlyn**Vladimir',124
1126,'Ezreal**Shen',124
1127,'Pyke**Zed',124
1128,'Aphelios**Kassadin',123
1129,'Ekko**Viego',123
1130,'Nunu**Yasuo',123
1131,'Caitlyn**Malphite',123
1132,'Fiora**Yuumi',123
1133,'Jayce**Kassadin',123
1134,'Aatrox**Lux',123
1135,'Kindred**Thresh',123
1136,'Morgana**Yone',122
1137,'Taliyah**Yone',122
1138,'Jayce**Kaisa',122
1139,'Talon**Vladimir',122
1140,'Sett**Yasuo',122
1141,'Lux**TwistedFate',122
1142,'Jinx**Nunu',122
1143,'Jayce**Zoe',122
1144,'Sett**Sylas',122
1145,'Senna**Yone',122
1146,'Jhin**MonkeyKing',122
1147,'Bard**Jinx',122
1148,'Akali**Karma',122
1149,'Jax**Leona',122
1150,'Camille**Tristana',122
1151,'Lulu**Riven',122
1152,'Thresh**Zoe',122
1153,'Cassiopeia**Graves',122
1154,'Kayn**MissFortune',121
1155,'Caitlyn**Nunu',121
1156,'Akali**Yasuo',121
1157,'Camille**Shaco',121
1158,'Ezreal**Ryze',121
1159,'Aatrox**Thresh',121
1160,'Sett**Viktor',121
1161,'Kalista**Thresh',121
1162,'Gragas**Zed',121
1163,'Galio**Lulu',121
1164,'Lucian**Singed',121
1165,'Draven**Zed',121
1166,'Lux**Trundle',121
1167,'Sett**Yuumi',121
1168,'Camille**Zilean',121
1169,'Ryze**Thresh',121
1170,'Lucian**Teemo',121
1171,'Irelia**XinZhao',121
1172,'Darius**Lucian',121
1173,'Aphelios**Blitzcrank',120
1174,'Kindred**Sylas',120
1175,'Khazix**Yuumi',120
1176,'Draven**Lulu',120
1177,'Lux**TahmKench',120
1178,'Tryndamere**Viego',120
1179,'Ezreal**Rengar',120
1180,'Zed**Zilean',120
1181,'Lucian**Malphite',120
1182,'Caitlyn**RekSai',120
1183,'Ezreal**Karthus',120
1184,'Graves**Rumble',120
1185,'Graves**Lillia',120
1186,'Malphite**Viego',120
1187,'Kennen**Thresh',120
1188,'Karthus**Leona',120
1189,'Katarina**MissFortune',120
1190,'JarvanIV**Lucian',120
1191,'Poppy**Vayne',120
1192,'Gragas**Rakan',120
1193,'Kayn**Leblanc',119
1194,'Bard**Ekko',119
1195,'Darius**Thresh',119
1196,'Tryndamere**Vayne',119
1197,'Lillia**Yasuo',119
1198,'Ekko**Janna',119
1199,'Chogath**Jhin',119
1200,'Thresh**Vladimir',119
1201,'JarvanIV**Vayne',119
1202,'Kennen**Lulu',119
1203,'Vex**XinZhao',119
1204,'DrMundo**Jinx',119
1205,'Gwen**Yasuo',119
1206,'Jax**Vex',119
1207,'Graves**Rell',119
1208,'Hecarim**Irelia',119
1209,'Nidalee**Xayah',119
1210,'Kennen**Yasuo',119
1211,'Ezreal**Kennen',119
1212,'Rakan**Sett',119
1213,'Kindred**Nami',118
1214,'Draven**Qiyana',118
1215,'Bard**Vayne',118
1216,'Caitlyn**DrMundo',118
1217,'Alistar**Jinx',118
1218,'Jinx**Nocturne',118
1219,'Katarina**Nami',118
1220,'Braum**Lucian',118
1221,'Hecarim**Zilean',118
1222,'Syndra**Vayne',118
1223,'Lucian**Ryze',118
1224,'Akali**Camille',118
1225,'Irelia**Ziggs',118
1226,'Leblanc**Sett',118
1227,'Twitch**Yasuo',118
1228,'Senna**Talon',118
1229,'Nami**Rengar',118
1230,'Rakan**Syndra',118
1231,'Akshan**Karma',118
1232,'Braum**Jinx',118
1233,'Irelia**Zilean',118
1234,'Seraphine**Viego',118
1235,'Karthus**Nami',118
1236,'Ashe**Viego',118
1237,'Karma**Tryndamere',118
1238,'Shaco**Yone',118
1239,'Caitlyn**Vi',117
1240,'Kassadin**Rakan',117
1241,'Lillia**Lulu',117
1242,'Graves**Riven',117
1243,'Akali**Lux',117
1244,'Ezreal**Nautilus',117
1245,'Gangplank**Jinx',117
1246,'Ezreal**TahmKench',117
1247,'Qiyana**Zilean',117
1248,'Kindred**Leblanc',117
1249,'Sett**Xayah',117
1250,'Kindred**Lux',117
1251,'Tristana**Viego',117
1252,'Caitlyn**Darius',117
1253,'Evelynn**Yasuo',117
1254,'Katarina**Vayne',117
1255,'Gragas**Nami',117
1256,'Fiora**Vex',117
1257,'Graves**Lissandra',117
1258,'Aatrox**Viego',117
1259,'Kaisa**Yasuo',117
1260,'Hecarim**Leona',116
1261,'Ezreal**RekSai',116
1262,'LeeSin**Teemo',116
1263,'Katarina**Rakan',116
1264,'Akali**Leona',116
1265,'Lux**Rakan',116
1266,'Camille**RekSai',116
1267,'Camille**Morgana',116
1268,'Jinx**Orianna',116
1269,'Karma**Nidalee',116
1270,'Twitch**Viktor',116
1271,'Bard**Zed',116
1272,'Caitlyn**Gwen',115
1273,'Blitzcrank**Jax',115
1274,'Seraphine**Sona',115
1275,'Gwen**Qiyana',115
1276,'Nautilus**Vayne',115
1277,'Orianna**Viego',115
1278,'Irelia**Lillia',115
1279,'Evelynn**Irelia',115
1280,'Khazix**Leblanc',115
1281,'Irelia**Khazix',115
1282,'Riven**Thresh',115
1283,'Akali**Blitzcrank',115
1284,'Ryze**Viego',115
1285,'Blitzcrank**Qiyana',115
1286,'Kaisa**Vex',115
1287,'Akali**Jayce',115
1288,'Irelia**Sona',115
1289,'Nami**Syndra',115
1290,'Karthus**Lux',115
1291,'Rakan**Vladimir',115
1292,'Shaco**Vayne',114
1293,'Sett**Yone',114
1294,'Gragas**Irelia',114
1295,'Evelynn**Lucian',114
1296,'Poppy**Yone',114
1297,'Karthus**Viego',114
1298,'Elise**Jhin',114
1299,'Lux**Nunu',114
1300,'LeeSin**Renekton',114
1301,'Nunu**Vayne',114
1302,'Lulu**Shaco',114
1303,'Samira**Yone',114
1304,'Gragas**Viego',114
1305,'Viego**Zed',114
1306,'Darius**Nami',114
1307,'Thresh**Zac',114
1308,'Jax**Yone',113
1309,'Janna**Viktor',113
1310,'Poppy**Viktor',113
1311,'Malphite**Thresh',113
1312,'Rengar**Thresh',113
1313,'Lux**Shen',113
1314,'Karthus**Rakan',113
1315,'JarvanIV**Sylas',113
1316,'Jhin**Kayle',113
1317,'Kaisa**Leblanc',113
1318,'Blitzcrank**Hecarim',113
1319,'Lucian**Shaco',113
1320,'Graves**TahmKench',113
1321,'JarvanIV**Viktor',113
1322,'Fiora**Xayah',113
1323,'Jhin**Ornn',113
1324,'Ezreal**Zac',113
1325,'Caitlyn**Riven',113
1326,'Irelia**Nautilus',113
1327,'Hecarim**Kassadin',113
1328,'Jinx**Teemo',113
1329,'Akshan**Leona',113
1330,'Irelia**Syndra',113
1331,'Vayne**Xerath',113
1332,'Aatrox**Yuumi',113
1333,'Nami**Shen',112
1334,'Caitlyn**Zilean',112
1335,'XinZhao**Yasuo',112
1336,'JarvanIV**Lulu',112
1337,'Akali**MissFortune',112
1338,'Shaco**Viktor',112
1339,'Blitzcrank**Fiora',112
1340,'LeeSin**Rumble',112
1341,'Ekko**Sona',112
1342,'Lucian**Nautilus',112
1343,'Senna**Yasuo',112
1344,'Alistar**LeeSin',112
1345,'Gragas**Vayne',112
1346,'Jayce**Ziggs',112
1347,'Kassadin**Xayah',112
1348,'Lux**Sion',112
1349,'Kaisa**Zed',112
1350,'MissFortune**Pyke',112
1351,'Kayn**Vex',112
1352,'Draven**Leblanc',112
1353,'Pyke**Qiyana',112
1354,'Jinx**Warwick',112
1355,'Caitlyn**Shaco',111
1356,'Vladimir**Yuumi',111
1357,'Leblanc**Qiyana',111
1358,'LeeSin**Tryndamere',111
1359,'Kennen**Zed',111
1360,'Ezreal**Senna',111
1361,'Talon**Veigar',111
1362,'Gragas**Jayce',111
1363,'Lulu**RekSai',111
1364,'Gragas**Talon',111
1365,'Blitzcrank**Xayah',111
1366,'JarvanIV**Leblanc',111
1367,'Senna**Sylas',111
1368,'LeeSin**Lissandra',111
1369,'Alistar**Vayne',111
1370,'Graves**Maokai',111
1371,'Lucian**TahmKench',111
1372,'Akali**Qiyana',111
1373,'Malphite**Nami',111
1374,'Senna**Zed',111
1375,'Fiora**Karma',111
1376,'Fiora**Karthus',111
1377,'Aatrox**Vayne',111
1378,'Viktor**Zilean',111
1379,'Caitlyn**Trundle',111
1380,'Katarina**Leona',110
1381,'Caitlyn**Sion',110
1382,'Lulu**Rumble',110
1383,'Qiyana**Yasuo',110
1384,'Tryndamere**Viktor',110
1385,'Kindred**Vayne',110
1386,'Lux**Malphite',110
1387,'Draven**Janna',110
1388,'Viktor**Zac',110
1389,'Irelia**Janna',110
1390,'Kennen**Qiyana',110
1391,'Galio**MissFortune',110
1392,'TahmKench**Talon',110
1393,'Nautilus**Qiyana',110
1394,'Lucian**Trundle',110
1395,'Kennen**Nami',110
1396,'Ekko**Sylas',110
1397,'FiddleSticks**Yone',110
1398,'Alistar**Viktor',110
1399,'Gwen**Lux',109
1400,'Draven**Hecarim',109
1401,'Gwen**Yone',109
1402,'Darius**MissFortune',109
1403,'Poppy**Sylas',109
1404,'Camille**Veigar',109
1405,'Darius**Viego',109
1406,'Nautilus**Vex',109
1407,'Kassadin**Leona',109
1408,'Janna**Xayah',109
1409,'Ashe**LeeSin',109
1410,'Gwen**Rakan',109
1411,'Leblanc**Yone',109
1412,'Elise**Lucian',109
1413,'Lulu**Nunu',109
1414,'Ekko**Tristana',109
1415,'Lillia**Zed',109
1416,'Diana**Lucian',109
1417,'Galio**Xayah',109
1418,'Darius**Graves',109
1419,'Xayah**XinZhao',109
1420,'Kennen**Rakan',109
1421,'Lillia**Thresh',109
1422,'Lux**Senna',109
1423,'Ekko**Senna',109
1424,'Nami**Nunu',108
1425,'Khazix**Rakan',108
1426,'Ekko**Renekton',108
1427,'Trundle**Vayne',108
1428,'Shen**Zed',108
1429,'Aphelios**Gwen',108
1430,'Sett**Zed',108
1431,'Jhin**Warwick',108
1432,'Kayn**Yuumi',108
1433,'Lux**Vi',108
1434,'Camille**Orianna',108
1435,'Jax**Karthus',108
1436,'Kayn**Yasuo',108
1437,'Jhin**Rell',108
1438,'MissFortune**XinZhao',108
1439,'Evelynn**Lulu',108
1440,'Gragas**Thresh',108
1441,'Riven**Vayne',108
1442,'Graves**Nidalee',108
1443,'Aphelios**Galio',108
1444,'Kayn**Rakan',108
1445,'Elise**Yone',108
1446,'Chogath**Jinx',108
1447,'Aphelios**Khazix',108
1448,'Trundle**Viktor',108
1449,'Anivia**Graves',108
1450,'Kennen**MissFortune',108
1451,'Kassadin**XinZhao',108
1452,'Caitlyn**Renekton',108
1453,'XinZhao**Zoe',107
1454,'Ashe**Viktor',107
1455,'Katarina**Yuumi',107
1456,'Fiora**Qiyana',107
1457,'Caitlyn**Rakan',107
1458,'Camille**Ryze',107
1459,'Aphelios**Fiora',107
1460,'LeeSin**Veigar',107
1461,'Shen**Viego',107
1462,'Caitlyn**Nautilus',107
1463,'Kaisa**Rakan',107
1464,'Nautilus**Sylas',107
1465,'Caitlyn**Senna',107
1466,'Akali**Hecarim',107
1467,'Caitlyn**Karthus',107
1468,'Lucian**Xerath',107
1469,'Aphelios**Kennen',107
1470,'Annie**Jhin',107
1471,'Kaisa**Viktor',107
1472,'Orianna**Vayne',107
1473,'Jhin**Mordekaiser',107
1474,'Caitlyn**Rengar',107
1475,'TwistedFate**Yone',107
1476,'Teemo**Viego',106
1477,'Nami**Tryndamere',106
1478,'Rakan**Zoe',106
1479,'Kindred**Leona',106
1480,'Ezreal**Nunu',106
1481,'Khazix**Yone',106
1482,'Blitzcrank**Leblanc',106
1483,'Lux**Teemo',106
1484,'Cassiopeia**LeeSin',106
1485,'Nidalee**Pyke',106
1486,'Jhin**Velkoz',106
1487,'Darius**Talon',106
1488,'Draven**Kassadin',106
1489,'Akshan**Nidalee',106
1490,'Camille**Zac',106
1491,'Irelia**Kaisa',106
1492,'Lux**RekSai',106
1493,'Draven**Vex',106
1494,'Lulu**Ryze',106
1495,'Khazix**Xayah',106
1496,'Teemo**Yone',106
1497,'Sona**Viktor',106
1498,'Aphelios**Poppy',106
1499,'Shen**Vayne',106
1500,'Ekko**Riven',105
1501,'Renekton**Thresh',105
1502,'Sion**Viktor',105
1503,'Fiora**Yasuo',105
1504,'Darius**Ekko',105
1505,'Ryze**Talon',105
1506,'Kaisa**Qiyana',105
1507,'Irelia**Kayn',105
1508,'Qiyana**Vex',105
1509,'Jhin**MasterYi',105
1510,'Pyke**Vex',105
1511,'Nocturne**Viktor',105
1512,'Caitlyn**TahmKench',105
1513,'Tristana**Yuumi',105
1514,'JarvanIV**Yone',105
1515,'Seraphine**Yone',105
1516,'Karthus**Talon',105
1517,'Karma**Lux',105
1518,'Jax**Qiyana',104
1519,'Qiyana**Xerath',104
1520,'Jayce**Katarina',104
1521,'Aphelios**Katarina',104
1522,'Caitlyn**Teemo',104
1523,'MissFortune**Poppy',104
1524,'Nidalee**Viktor',104
1525,'Aphelios**Syndra',104
1526,'Lux**Syndra',104
1527,'Leona**Syndra',104
1528,'Caitlyn**Gangplank',104
1529,'TahmKench**Viego',104
1530,'Aatrox**Talon',104
1531,'Ashe**Thresh',104
1532,'Jayce**Sona',104
1533,'MissFortune**Rell',104
1534,'Evelynn**Ezreal',104
1535,'Morgana**Vayne',104
1536,'Jhin**Pantheon',104
1537,'Blitzcrank**Samira',104
1538,'Camille**Nunu',104
1539,'Lux**Shaco',104
1540,'Galio**Yone',104
1541,'Lulu**TahmKench',103
1542,'Nidalee**TwistedFate',103
1543,'Leona**Tristana',103
1544,'Ezreal**Trundle',103
1545,'Ezreal**Vi',103
1546,'LeeSin**Singed',103
1547,'Poppy**Vex',103
1548,'Qiyana**Sona',103
1549,'Lucian**Rengar',103
1550,'Draven**Nautilus',103
1551,'Ezreal**Rumble',103
1552,'Karma**Kindred',103
1553,'TwistedFate**Yuumi',103
1554,'Fiora**Yone',103
1555,'Riven**Talon',103
1556,'Leona**Sett',103
1557,'Nautilus**Zed',103
1558,'Graves**Singed',103
1559,'Rumble**Yone',103
1560,'Alistar**Jayce',103
1561,'Karma**Kayn',103
1562,'Kassadin**Yuumi',103
1563,'Thresh**Trundle',103
1564,'Kassadin**Lux',103
1565,'Jax**Sona',102
1566,'Corki**Graves',102
1567,'Seraphine**Talon',102
1568,'Irelia**Soraka',102
1569,'MissFortune**Sona',102
1570,'Karthus**Senna',102
1571,'Kindred**Rakan',102
1572,'Poppy**Rakan',102
1573,'Jax**Xerath',102
1574,'Caitlyn**Evelynn',102
1575,'Teemo**Thresh',102
1576,'Akshan**Pyke',102
1577,'Sona**Sylas',102
1578,'Camille**Gragas',102
1579,'Khazix**TwistedFate',102
1580,'Ekko**Zilean',102
1581,'Evelynn**Vayne',102
1582,'Janna**Sylas',102
1583,'Jayce**Khazix',102
1584,'Leona**XinZhao',102
1585,'Talon**Tryndamere',102
1586,'Aatrox**Aphelios',102
1587,'Alistar**Samira',102
1588,'Jayce**Kayn',102
1589,'Bard**MissFortune',102
1590,'Fiora**TwistedFate',102
1591,'Jinx**Singed',102
1592,'Vayne**Zoe',101
1593,'Lulu**Vi',101
1594,'Yasuo**Zed',101
1595,'Draven**Nidalee',101
1596,'Twitch**Zed',101
1597,'Khazix**Vex',101
1598,'Caitlyn**Lillia',101
1599,'Darius**Yasuo',101
1600,'Akali**Xayah',101
1601,'Shaco**Yasuo',101
1602,'Janna**Jayce',101
1603,'Poppy**Yasuo',101
1604,'Rell**Yasuo',101
1605,'Rakan**Ryze',101
1606,'Pyke**Ziggs',101
1607,'Ekko**Viktor',101
1608,'Jayce**Lillia',101
1609,'Jhin**Vayne',101
1610,'Darius**Vayne',101
1611,'Graves**Orianna',101
1612,'Jinx**Lissandra',101
1613,'Shen**Thresh',101
1614,'Viktor**Xerath',101
1615,'Kaisa**Lux',101
1616,'Ashe**Lux',101
1617,'Jax**XinZhao',101
1618,'Gragas**Qiyana',100
1619,'Kindred**TwistedFate',100
1620,'Singed**Viego',100
1621,'Blitzcrank**Nidalee',100
1622,'Lillia**Vayne',100
1623,'Sona**Xayah',100
1624,'Draven**Khazix',100
1625,'Corki**Viego',100
1626,'Veigar**Viego',100
1627,'Caitlyn**Warwick',100
1628,'Jayce**Samira',100
1629,'Sylas**Zilean',100
1630,'Kindred**Yuumi',100
1631,'Samira**Viktor',100
1632,'Draven**Fiora',100
1633,'Jax**Soraka',100
1634,'Jinx**Ornn',100
1635,'Hecarim**Soraka',100
1636,'Janna**Yasuo',100
1637,'Garen**Jinx',100
1638,'Camille**Lillia',100
1639,'Aphelios**Malphite',100
1640,'Lux**Twitch',100
1641,'Riven**Viego',100
1642,'Blitzcrank**Sett',100
1643,'Galio**Thresh',100
1644,'LeeSin**Orianna',100
1645,'Garen**Nami',100
1646,'Akshan**Viktor',99
1647,'Khazix**Leona',99
1648,'Riven**Xayah',99
1649,'Caitlyn**Garen',99
1650,'Jayce**Zilean',99
1651,'MissFortune**Zilean',99
1652,'Lillia**MissFortune',99
1653,'Leblanc**Sona',99
1654,'Karthus**Nautilus',99
1655,'Syndra**Yasuo',99
1656,'Hecarim**Sona',99
1657,'Hecarim**TwistedFate',99
1658,'Galio**Rakan',99
1659,'Lulu**MasterYi',99
1660,'Akshan**Talon',99
1661,'LeeSin**Tristana',99
1662,'Karthus**Vayne',99
1663,'Sona**Zed',99
1664,'Draven**Sett',99
1665,'Soraka**Vex',98
1666,'Shen**Viktor',98
1667,'Lulu**Trundle',98
1668,'Galio**Vayne',98
1669,'LeeSin**Rell',98
1670,'Akshan**Ziggs',98
1671,'Kassadin**Khazix',98
1672,'Camille**Seraphine',98
1673,'LeeSin**TahmKench',98
1674,'Caitlyn**Orianna',98
1675,'Lulu**Sion',98
1676,'MissFortune**Zoe',98
1677,'Graves**Renekton',98
1678,'Fiora**XinZhao',98
1679,'Aphelios**Janna',98
1680,'Galio**Kindred',98
1681,'Fiora**Sona',98
1682,'Hecarim**Xerath',98
1683,'Qiyana**Soraka',98
1684,'Vladimir**Zed',98
1685,'Lux**Renekton',98
1686,'Leona**Poppy',98
1687,'Kennen**Leona',97
1688,'Garen**Lucian',97
1689,'Soraka**Xayah',97
1690,'Aatrox**Sylas',97
1691,'Jinx**Rumble',97
1692,'Syndra**XinZhao',97
1693,'Brand**Graves',97
1694,'Morgana**Yasuo',97
1695,'Akali**Yuumi',97
1696,'Vi**Yasuo',97
1697,'Caitlyn**Kennen',97
1698,'Caitlyn**Ryze',97
1699,'MissFortune**Teemo',97
1700,'Qiyana**TwistedFate',97
1701,'Leona**Zoe',97
1702,'Akali**Pyke',97
1703,'Ezreal**Singed',97
1704,'Leblanc**Soraka',97
1705,'Qiyana**Vladimir',97
1706,'Garen**Lux',97
1707,'Alistar**Yone',97
1708,'Malphite**Yuumi',97
1709,'Gangplank**Lulu',97
1710,'Blitzcrank**Khazix',96
1711,'Jinx**MonkeyKing',96
1712,'Aatrox**Leona',96
1713,'Soraka**Sylas',96
1714,'Gnar**Jhin',96
1715,'Ekko**Twitch',96
1716,'Rengar**Viktor',96
1717,'MissFortune**Shen',96
1718,'Morgana**Viktor',96
1719,'FiddleSticks**Lucian',96
1720,'Camille**Samira',96
1721,'Draven**TwistedFate',96
1722,'Maokai**Viego',96
1723,'Gragas**Lux',96
1724,'Alistar**Ezreal',96
1725,'Aphelios**Gragas',96
1726,'Rakan**Tryndamere',96
1727,'Bard**Jayce',96
1728,'Ahri**Graves',96
1729,'Janna**Lucian',96
1730,'Akali**Draven',96
1731,'Blitzcrank**Syndra',96
1732,'DrMundo**Graves',96
1733,'Rakan**Renekton',96
1734,'Braum**Graves',96
1735,'Darius**Sylas',96
1736,'FiddleSticks**Yasuo',96
1737,'Aatrox**MissFortune',96
1738,'MissFortune**Zac',96
1739,'Jinx**Veigar',96
1740,'Camille**Taliyah',96
1741,'Kayn**Pyke',96
1742,'Rumble**Talon',95
1743,'Jayce**Zac',95
1744,'Lux**Pyke',95
1745,'JarvanIV**Yasuo',95
1746,'Nami**Twitch',95
1747,'Katarina**XinZhao',95
1748,'Caitlyn**Diana',95
1749,'Ezreal**Orianna',95
1750,'JarvanIV**Rakan',95
1751,'Alistar**Ekko',95
1752,'FiddleSticks**Vayne',95
1753,'Karthus**Sett',95
1754,'Lulu**Rengar',95
1755,'Cassiopeia**Jinx',95
1756,'Jayce**Shaco',95
1757,'Nami**Shaco',95
1758,'Leona**Riven',95
1759,'Lucian**Renekton',95
1760,'Gragas**Karma',95
1761,'Ashe**Camille',95
1762,'Blitzcrank**XinZhao',95
1763,'Vayne**Vi',95
1764,'Lulu**Nocturne',95
1765,'Galio**Nami',95
1766,'Galio**Kaisa',94
1767,'Shen**Sylas',94
1768,'Sett**Vex',94
1769,'Draven**Karma',94
1770,'Nami**Ryze',94
1771,'Fiora**Xerath',94
1772,'Cassiopeia**Viego',94
1773,'Ekko**Samira',94
1774,'Bard**Sylas',94
1775,'Poppy**Zed',94
1776,'Graves**Trundle',94
1777,'TahmKench**Thresh',94
1778,'Diana**Ezreal',94
1779,'Fiora**Soraka',94
1780,'Jayce**Kindred',94
1781,'Vladimir**Yone',94
1782,'Ezreal**FiddleSticks',94
1783,'Ezreal**Morgana',94
1784,'Ezreal**Teemo',94
1785,'Hecarim**Sett',94
1786,'Fiora**Nautilus',94
1787,'Yasuo**Zilean',94
1788,'Draven**Rakan',94
1789,'Akali**Kindred',94
1790,'Sylas**Twitch',94
1791,'Orianna**Thresh',94
1792,'Janna**Karthus',94
1793,'Nami**Zac',94
1794,'Nami**Sion',94
1795,'Gangplank**Lux',94
1796,'Malphite**Vayne',94
1797,'Corki**Lulu',94
1798,'Alistar**Camille',94
1799,'Teemo**Yasuo',94
1800,'Brand**Yone',94
1801,'Morgana**Viego',94
1802,'Alistar**Viego',94
